name_1,name_2,true,pred_0,pred_1,pred_2,prob,pred
SAOUHSC_00979,SAOUHSC_00981,-1,,,,0.49,0
SAOUHSC_00981,SAOUHSC_00982,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_00982,SAOUHSC_00983,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_00983,SAOUHSC_00984,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_00984,SAOUHSC_00985,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_00985,SAOUHSC_00992,-1,,,,0.49,0
SAOUHSC_00992,SAOUHSC_00993,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_00993,SAOUHSC_00998,-1,,,,0.49,0
SAOUHSC_00998,SAOUHSC_01003,-1,,,,0.49,0
SAOUHSC_01003,SAOUHSC_01008,-1,,,,0.49,0
SAOUHSC_01008,SAOUHSC_01009,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01009,SAOUHSC_01010,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01010,SAOUHSC_01011,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01011,SAOUHSC_01012,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01012,SAOUHSC_01013,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01013,SAOUHSC_01014,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01014,SAOUHSC_01015,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01015,SAOUHSC_01016,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01016,purH,-1,1.0,1.0,1.0,1.0,1
purH,SAOUHSC_01018,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01018,SAOUHSC_01023,-1,,,,0.49,0
SAOUHSC_01023,SAOUHSC_01025,-1,,,,0.49,0
SAOUHSC_01025,SAOUHSC_01026,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01026,SAOUHSC_01027,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01027,SAOUHSC_01028,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01028,SAOUHSC_01029,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01029,SAOUHSC_01031,-1,,,,0.49,0
SAOUHSC_01031,SAOUHSC_01032,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01032,SAOUHSC_01034,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01034,SAOUHSC_A00992,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_A00992,SAOUHSC_01039,-1,,,,0.49,0
SAOUHSC_01039,SAOUHSC_01040,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01040,SAOUHSC_01041,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01041,SAOUHSC_01042,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01042,SAOUHSC_01043,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01043,SAOUHSC_01044,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01044,SAOUHSC_01045,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01045,SAOUHSC_01046,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01046,SAOUHSC_01047,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01047,SAOUHSC_01048,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01048,SAOUHSC_01049,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01049,SAOUHSC_01050,-1,1.0,0.0,0.0,0.3333333333333333,0
SAOUHSC_01050,SAOUHSC_01051,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01051,SAOUHSC_01055,-1,,,,0.49,0
SAOUHSC_01055,SAOUHSC_01058,-1,,,,0.49,0
SAOUHSC_01058,SAOUHSC_01062,-1,,,,0.49,0
SAOUHSC_01062,SAOUHSC_01063,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01063,SAOUHSC_01064,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01064,SAOUHSC_01066,-1,,,,0.49,0
SAOUHSC_01066,SAOUHSC_01067,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01067,SAOUHSC_01068,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01068,SAOUHSC_01069,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01069,SAOUHSC_01070,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01070,SAOUHSC_01072,-1,,,,0.49,0
SAOUHSC_01072,SAOUHSC_01074,-1,,,,0.49,0
SAOUHSC_01074,coaD,-1,1.0,1.0,1.0,1.0,1
coaD,SAOUHSC_01077,-1,,,,0.49,0
SAOUHSC_01077,SAOUHSC_01082,-1,,,,0.49,0
SAOUHSC_01082,SAOUHSC_01084,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01084,SAOUHSC_01085,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01085,SAOUHSC_01086,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01086,SAOUHSC_01087,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01087,SAOUHSC_01088,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01088,SAOUHSC_01089,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01089,SAOUHSC_01090,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01090,SAOUHSC_01091,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01091,pheS,-1,0.0,0.0,0.0,0.0,0
pheS,pheT,-1,1.0,1.0,1.0,1.0,1
pheT,SAOUHSC_01096,-1,,,,0.49,0
SAOUHSC_01096,SAOUHSC_01097,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01097,SAOUHSC_01098,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01098,SAOUHSC_01099,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01099,SAOUHSC_01100,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01100,uvrC,-1,,,,0.49,0
uvrC,SAOUHSC_01103,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01103,sdhA,-1,1.0,1.0,1.0,1.0,1
sdhA,sdhB,-1,1.0,1.0,1.0,1.0,1
sdhB,SAOUHSC_01106,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01106,SAOUHSC_01107,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01107,SAOUHSC_01108,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01108,SAOUHSC_01109,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01109,SAOUHSC_01110,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01110,SAOUHSC_01113,-1,,,,0.49,0
SAOUHSC_01113,SAOUHSC_01114,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01114,SAOUHSC_01115,-1,1.0,0.0,0.0,0.3333333333333333,0
SAOUHSC_01115,SAOUHSC_01118,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01118,SAOUHSC_01122,-1,,,,0.49,0
SAOUHSC_01122,SAOUHSC_01123,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01123,SAOUHSC_01128,-1,,,,0.49,0
SAOUHSC_01128,SAOUHSC_01129,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01129,SAOUHSC_01130,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01130,SAOUHSC_01131,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01131,SAOUHSC_01134,-1,,,,0.49,0
SAOUHSC_01134,SAOUHSC_01135,-1,,,,0.49,0
SAOUHSC_01135,SAOUHSC_01136,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01136,SAOUHSC_01137,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01137,SAOUHSC_01139,-1,,,,0.49,0
SAOUHSC_01139,SAOUHSC_01141,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01141,SAOUHSC_01142,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01142,mraW,-1,1.0,1.0,1.0,1.0,1
mraW,SAOUHSC_01144,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01144,SAOUHSC_01145,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01145,mraY,-1,0.0,0.0,0.0,0.0,0
mraY,murD,-1,1.0,1.0,1.0,1.0,1
murD,SAOUHSC_01148,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01148,SAOUHSC_01149,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01149,SAOUHSC_01150,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01150,SAOUHSC_01152,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01152,SAOUHSC_01153,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01153,SAOUHSC_01154,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01154,SAOUHSC_01155,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01155,SAOUHSC_01156,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01156,SAOUHSC_01158,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01158,ileS,-1,0.0,0.0,0.0,0.0,0
ileS,SAOUHSC_01160,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01160,lspA,-1,0.0,0.0,0.0,0.0,0
lspA,SAOUHSC_01163,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01163,SAOUHSC_01164,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01164,SAOUHSC_01165,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01165,pyrB,-1,1.0,1.0,1.0,1.0,1
pyrB,pyrC,-1,1.0,1.0,1.0,1.0,1
pyrC,SAOUHSC_01169,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01169,carB,-1,1.0,1.0,1.0,1.0,1
carB,SAOUHSC_01171,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01171,pyrE,-1,1.0,1.0,1.0,1.0,1
pyrE,SAOUHSC_01173,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01173,SAOUHSC_01174,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01174,gmk,-1,,,,0.49,0
gmk,rpoZ,-1,1.0,1.0,1.0,1.0,1
rpoZ,SAOUHSC_01178,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01178,SAOUHSC_01179,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01179,SAOUHSC_01180,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01180,SAOUHSC_01182,-1,,,,0.49,0
SAOUHSC_01182,SAOUHSC_01183,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01183,SAOUHSC_01184,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01184,SAOUHSC_01185,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01185,SAOUHSC_01186,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01186,SAOUHSC_01187,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01187,SAOUHSC_01188,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01188,SAOUHSC_01189,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01189,SAOUHSC_01190,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01190,SAOUHSC_01192,-1,,,,0.49,0
SAOUHSC_01192,SAOUHSC_01193,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01193,SAOUHSC_01194,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01194,SAOUHSC_01196,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01196,SAOUHSC_01197,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01197,SAOUHSC_01198,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01198,SAOUHSC_01199,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01199,acpP,-1,,,,0.49,0
acpP,rnc,-1,0.0,0.0,0.0,0.0,0
rnc,SAOUHSC_01204,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01204,SAOUHSC_01205,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01205,SAOUHSC_01206,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01206,SAOUHSC_01207,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01207,rpsP,-1,0.0,0.0,0.0,0.0,0
rpsP,rimM,-1,0.0,0.0,0.0,0.0,0
rimM,trmD,-1,1.0,1.0,1.0,1.0,1
trmD,rplS,-1,1.0,0.0,1.0,0.6666666666666666,1
rplS,rbgA,-1,,,,0.49,0
rbgA,rnhB,-1,1.0,1.0,1.0,1.0,1
rnhB,sucC,-1,1.0,1.0,1.0,1.0,1
sucC,SAOUHSC_01218,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01218,SAOUHSC_01219,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01219,SAOUHSC_01220,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01220,SAOUHSC_01221,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01221,SAOUHSC_01222,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01222,SAOUHSC_01223,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01223,SAOUHSC_01224,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01224,SAOUHSC_01225,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01225,hslU,-1,1.0,1.0,1.0,1.0,1
hslU,SAOUHSC_01228,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01228,SAOUHSC_01230,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01230,SAOUHSC_01233,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01233,tsf,-1,1.0,1.0,1.0,1.0,1
tsf,pyrH,-1,0.0,0.0,0.0,0.0,0
pyrH,frr,-1,1.0,1.0,1.0,1.0,1
frr,SAOUHSC_01237,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01237,SAOUHSC_01238,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01238,SAOUHSC_01239,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01239,SAOUHSC_01240,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01240,polC,-1,0.0,0.0,0.0,0.0,0
polC,SAOUHSC_01242,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01242,nusA,-1,1.0,1.0,1.0,1.0,1
nusA,SAOUHSC_01244,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01244,SAOUHSC_01245,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01245,infB,-1,1.0,1.0,1.0,1.0,1
infB,rbfA,-1,0.0,0.0,0.0,0.0,0
rbfA,SAOUHSC_01248,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01248,SAOUHSC_01249,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01249,rpsO,-1,0.0,0.0,0.0,0.0,0
rpsO,SAOUHSC_01251,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01251,SAOUHSC_01252,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01252,SAOUHSC_01253,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01253,SAOUHSC_01254,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01254,SAOUHSC_01255,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01255,SAOUHSC_01256,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01256,SAOUHSC_01257,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01257,SAOUHSC_01258,-1,1.0,1.0,0.0,0.6666666666666666,1
SAOUHSC_01258,SAOUHSC_01259,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01259,SAOUHSC_01260,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01260,SAOUHSC_01261,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01261,recA,-1,0.0,0.0,0.0,0.0,0
recA,SAOUHSC_01263,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01263,SAOUHSC_01265,-1,,,,0.49,0
SAOUHSC_01265,SAOUHSC_01266,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01266,SAOUHSC_01267,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01267,SAOUHSC_01268,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01268,SAOUHSC_01269,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01269,SAOUHSC_01270,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01270,SAOUHSC_01271,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01271,SAOUHSC_01272,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01272,mutL,-1,1.0,1.0,1.0,1.0,1
mutL,SAOUHSC_01274,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01274,SAOUHSC_01275,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01275,glpK,-1,0.0,0.0,0.0,0.0,0
glpK,SAOUHSC_01278,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01278,SAOUHSC_01279,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01279,miaA,-1,1.0,0.0,0.0,0.3333333333333333,0
miaA,SAOUHSC_01281,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01281,SAOUHSC_01283,-1,,,,0.49,0
SAOUHSC_01283,SAOUHSC_01284,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01284,SAOUHSC_01285,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01285,SAOUHSC_01287,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01287,SAOUHSC_01288,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01288,SAOUHSC_01289,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01289,SAOUHSC_01290,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01290,SAOUHSC_01291,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01291,SAOUHSC_01292,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01292,SAOUHSC_01293,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01293,SAOUHSC_01294,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01294,SAOUHSC_01295,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01295,SAOUHSC_01296,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01296,SAOUHSC_01297,-1,0.0,1.0,1.0,0.6666666666666666,1
SAOUHSC_01297,SAOUHSC_01298,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01298,SAOUHSC_01299,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01299,SAOUHSC_01300,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01300,SAOUHSC_01301,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01301,SAOUHSC_01304,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01304,SAOUHSC_01305,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01305,SAOUHSC_01306,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01306,SAOUHSC_1307a,-1,,,,0.49,0
SAOUHSC_1307a,SAOUHSC_01310,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01310,SAOUHSC_01311,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01311,SAOUHSC_01312,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01312,SAOUHSC_01313,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01313,SAOUHSC_01314,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01314,SAOUHSC_01316,-1,,,,0.49,0
SAOUHSC_01316,SAOUHSC_01318,-1,,,,0.49,0
SAOUHSC_01318,SAOUHSC_01320,-1,,,,0.49,0
SAOUHSC_01320,SAOUHSC_01321,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01321,SAOUHSC_01322,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01322,SAOUHSC_01323,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01323,SAOUHSC_01327,-1,,,,0.49,0
SAOUHSC_01327,rpmG,-1,1.0,1.0,1.0,1.0,1
rpmG,rpsN,-1,0.0,0.0,0.0,0.0,0
rpsN,SAOUHSC_01330,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01330,SAOUHSC_01332,-1,,,,0.49,0
SAOUHSC_01332,SAOUHSC_01334,-1,,,,0.49,0
SAOUHSC_01334,SAOUHSC_01336,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01336,SAOUHSC_01337,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01337,SAOUHSC_01338,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01338,SAOUHSC_01339,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01339,SAOUHSC_01340,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01340,SAOUHSC_01341,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01341,SAOUHSC_01346,-1,,,,0.49,0
SAOUHSC_01346,SAOUHSC_01347,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01347,SAOUHSC_01348,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01348,SAOUHSC_01351,-1,,,,0.49,0
SAOUHSC_01351,SAOUHSC_01352,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01352,SAOUHSC_01354,-1,,,,0.49,0
SAOUHSC_01354,SAOUHSC_01356,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01356,SAOUHSC_01357,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01357,SAOUHSC_01358,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01358,SAOUHSC_01359,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01359,SAOUHSC_01361,-1,,,,0.49,0
SAOUHSC_01361,SAOUHSC_01363,-1,,,,0.49,0
SAOUHSC_01363,SAOUHSC_01365,-1,,,,0.49,0
SAOUHSC_01365,SAOUHSC_01366,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01366,SAOUHSC_01367,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01367,trpD,-1,1.0,1.0,1.0,1.0,1
trpD,trpC,-1,1.0,1.0,1.0,1.0,1
trpC,SAOUHSC_01370,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01370,SAOUHSC_01371,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01371,trpA,-1,1.0,1.0,1.0,1.0,1
trpA,SAOUHSC_01373,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01373,SAOUHSC_01374,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01374,SAOUHSC_01375,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01375,SAOUHSC_01383,-1,,,,0.49,0
SAOUHSC_01383,SAOUHSC_01392,-1,,,,0.49,0
SAOUHSC_01392,SAOUHSC_01394,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01394,SAOUHSC_01395,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01395,SAOUHSC_01396,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01396,SAOUHSC_01397,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01397,SAOUHSC_01398,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01398,SAOUHSC_01399,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01399,SAOUHSC_01400,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01400,SAOUHSC_01401,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01401,SAOUHSC_01406,-1,,,,0.49,0
SAOUHSC_01406,SAOUHSC_01407,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01407,SAOUHSC_01408,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01408,SAOUHSC_01440,-1,,,,0.49,0
SAOUHSC_01440,SAOUHSC_01443,-1,,,,0.49,0
SAOUHSC_01443,SAOUHSC_01456,-1,,,,0.49,0
SAOUHSC_01456,recU,-1,,,,0.49,0
recU,SAOUHSC_01467,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01467,SAOUHSC_01489,-1,,,,0.49,0
SAOUHSC_01489,SAOUHSC_01494,-1,,,,0.49,0
SAOUHSC_01494,SAOUHSC_01497,-1,,,,0.49,0
SAOUHSC_01497,SAOUHSC_01504,-1,,,,0.49,0
SAOUHSC_01504,SAOUHSC_01544,-1,,,,0.49,0
SAOUHSC_01544,SAOUHSC_01572,-1,,,,0.49,0
SAOUHSC_01572,SAOUHSC_01575,-1,,,,0.49,0
SAOUHSC_01575,SAOUHSC_01576,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01576,SAOUHSC_01577,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01577,SAOUHSC_01578,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01578,SAOUHSC_01579,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01579,SAOUHSC_01582,-1,,,,0.49,0
SAOUHSC_01582,SAOUHSC_01590,-1,,,,0.49,0
SAOUHSC_01590,SAOUHSC_01594,-1,,,,0.49,0
SAOUHSC_01594,SAOUHSC_01597,-1,,,,0.49,0
SAOUHSC_01597,SAOUHSC_01599,-1,,,,0.49,0
SAOUHSC_01599,SAOUHSC_01600,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01600,SAOUHSC_01607,-1,,,,0.49,0
SAOUHSC_01607,SAOUHSC_01608,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01608,SAOUHSC_01627,-1,,,,0.49,0
SAOUHSC_01627,SAOUHSC_01628,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01628,SAOUHSC_01630,-1,,,,0.49,0
SAOUHSC_01630,SAOUHSC_01666,-1,,,,0.49,0
SAOUHSC_01666,rpsT,-1,,,,0.49,0
rpsT,SAOUHSC_01704,-1,,,,0.49,0
SAOUHSC_01704,SAOUHSC_01728,-1,,,,0.49,0
SAOUHSC_01728,SAOUHSC_01734,-1,,,,0.49,0
SAOUHSC_01734,SAOUHSC_01761a,-1,,,,0.49,0
SAOUHSC_01761a,SAOUHSC_01765,-1,,,,0.49,0
SAOUHSC_01765,SAOUHSC_01768,-1,,,,0.49,0
SAOUHSC_01768,SAOUHSC_01783,-1,,,,0.49,0
SAOUHSC_01783,SAOUHSC_01803,-1,,,,0.49,0
SAOUHSC_01803,SAOUHSC_01814,-1,,,,0.49,0
SAOUHSC_01814,SAOUHSC_01816,-1,,,,0.49,0
SAOUHSC_01816,SAOUHSC_01819,-1,,,,0.49,0
SAOUHSC_01819,SAOUHSC_01826,-1,,,,0.49,0
SAOUHSC_01826,SAOUHSC_01828,-1,,,,0.49,0
SAOUHSC_01828,rpsD,-1,0.0,0.0,0.0,0.0,0
rpsD,SAOUHSC_01831,-1,,,,0.49,0
SAOUHSC_01831,SAOUHSC_01832,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01832,SAOUHSC_01833,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01833,SAOUHSC_01834,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01834,SAOUHSC_01838,-1,,,,0.49,0
SAOUHSC_01838,SAOUHSC_01840,-1,,,,0.49,0
SAOUHSC_01840,SAOUHSC_01844,-1,,,,0.49,0
SAOUHSC_01844,SAOUHSC_01847,-1,,,,0.49,0
SAOUHSC_01847,SAOUHSC_01849,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01849,SAOUHSC_01863,-1,,,,0.49,0
SAOUHSC_01863,SAOUHSC_01872,-1,,,,0.49,0
SAOUHSC_01872,SAOUHSC_01877,-1,,,,0.49,0
SAOUHSC_01877,SAOUHSC_01878,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01878,SAOUHSC_01884,-1,,,,0.49,0
SAOUHSC_01884,SAOUHSC_01891,-1,,,,0.49,0
